Date;Puissance moyenne journaliere de injection RTE;Puissance moyenne journaliere du refoulement RTE;Puissance moyenne journaliere des pertes modelisees;Energie moyenne journaliere des consommations totales;Energie moyenne journaliere des consommations HTA profilees;Puissance moyenne journaliere de la production decentralisee totale;Puissance moyenne journaliere de la production decentralisee profilee;Puissance moyenne journaliere de la production photovoltaique profilee;Temperature moyenne journaliere realisee;Temperature moyenne journaliere normale;Temperature moyenne journaliere realisee lissee;Temperature moyenne journaliere normale lissee;Puissance moyenne journaliere de la production eolienne totale;Puissance moyenne journaliere de la production photovoltaique totale;Puissance moyenne journaliere de la production autre;mois;Puissance moyenne journaliere du soutirage net vers autres GRD;Energie moyenne journaliere des consommations HTA telerelevees a courbe de charge;Energie moyenne journaliere des consommations totales profilees;Puissance moyenne journaliere de la production decentralisee telerelevee a courbe de charge;Puissance moyenne journaliere de la production autre profilee;Categorie client;Puissance moyenne journaliere
2011-12-30;48060836979.1667;1340790000.0;3299487217.875;48546328953.25;2219677219.14583;5682866077.375;207322911.958333;74976153.0208333;7.45520833333333;4.825;6.50416666666667;4.97708333333333;3006725822.83333;122045750.583333;2554094504.000004;12;557096885.4166663;9584674720.20833;38961654233.0417;5475543165.41667;0.0;Residentiels;24302580525.4792
2011-12-30;48060836979.1667;1340790000.0;3299487217.875;48546328953.25;2219677219.14583;5682866077.375;207322911.958333;74976153.0208333;7.45520833333333;4.825;6.50416666666667;4.97708333333333;3006725822.83333;122045750.583333;2554094504.000004;12;557096885.4166663;9584674720.20833;38961654233.0417;5475543165.41667;0.0;PME / PMI;5656131170.54167
2012-01-04;49669868166.6667;1773336208.33333;3470522283.58333;50490405185.75;2366747829.14583;6612171130.52083;242531127.8125;71615956.5416667;8.08333333333333;4.8;8.5625;4.94583333333333;3882570103.41667;136582159.0;2593018868.208334;1;547775619.5833337;13087466942.7083;37402938243.0417;6369640002.70833;0.0;Entreprises;15454214771.85413
2012-01-04;49669868166.6667;1773336208.33333;3470522283.58333;50490405185.75;2366747829.14583;6612171130.52083;242531127.8125;71615956.5416667;8.08333333333333;4.8;8.5625;4.94583333333333;3882570103.41667;136582159.0;2593018868.208334;1;547775619.5833337;13087466942.7083;37402938243.0417;6369640002.70833;0.0;PME / PMI;5612001413.9375
2012-01-10;51555352812.5;186475520.833333;3661375061.14583;50423821859.4792;2369338726.33333;3266888791.33333;254415550.083333;84396635.5625;7.290625;4.8625;7.78333333333333;4.99791666666667;488562866.583333;168218881.625;2610107043.2499976;1;550569162.2916663;13477255951.875;36946565907.6042;3012473241.25;0.0;Professionnels;6228376962.9375
2012-01-19;53943051895.8333;1723593729.16667;3909611459.91667;54247253949.3125;2597940777.625;6518738066.375;266711595.958333;96939896.4583333;8.56041666666667;5.15;5.45;5.26458333333333;3831050538.54167;147759845.604167;2539927682.4583364;1;581330823.958333;13755138024.5833;40492115924.7292;6252026470.41667;0.0;Residentiels;24928186552.7708
2012-01-20;50959707500.0;1830164645.83333;3597321597.1875;51673849088.9375;2404277012.89583;6699068655.4375;266570113.145833;97063330.7916667;8.484375;5.21458333333333;6.7;5.30625;3928752911.52083;162330021.5625;2607985722.458329;1;557440823.541667;13094605631.0417;38579243457.8958;6432498542.29167;0.0;Residentiels;23818312796.6042
2012-01-20;50959707500.0;1830164645.83333;3597321597.1875;51673849088.9375;2404277012.89583;6699068655.4375;266570113.145833;97063330.7916667;8.484375;5.21458333333333;6.7;5.30625;3928752911.52083;162330021.5625;2607985722.458329;1;557440823.541667;13094605631.0417;38579243457.8958;6432498542.29167;0.0;Professionnels;6537045717.20833
2012-01-25;51248894020.8333;234969125.0;3630098213.91667;50227497209.875;2477345962.4375;3390255894.9375;285086027.229167;111985970.541667;7.95833333333333;5.41458333333333;7.92916666666667;5.525;670139773.395833;183596495.354167;2536519626.166671;1;546585366.8750002;13498860869.7917;36728636340.0833;3105169867.70833;0.0;Professionnels;6240589514.70833
2012-02-01;64149827458.3333;958067875.0;5107327591.0625;62821768582.5;2896239855.45833;5427238355.125;248598658.041667;132095309.604167;-1.384375;5.775;0.879166666666667;5.87916666666667;2741064595.16667;194528348.5;2491645411.3750024;2;689901764.7916663;13915383326.4583;48906385256.0417;5178639697.08333;0.0;Residentiels;31096948674.375
2012-02-04;67239373458.3333;413914875.0;5980153311.97917;63979307497.6042;2119700883.5;3874980090.58333;242596219.958333;132502228.520833;-4.18229166666667;5.93645833333333;-2.77916666666667;6.04166666666667;1209214766.0;236911073.1875;2428854251.312497;2;740977864.3750002;10729503994.5833;53249803503.0208;3632383870.625;0.0;Residentiels;36846991156.9167
2012-02-04;67239373458.3333;413914875.0;5980153311.97917;63979307497.6042;2119700883.5;3874980090.58333;242596219.958333;132502228.520833;-4.18229166666667;5.93645833333333;-2.77916666666667;6.04166666666667;1209214766.0;236911073.1875;2428854251.312497;2;740977864.3750002;10729503994.5833;53249803503.0208;3632383870.625;0.0;Entreprises;12849204878.0833
2012-03-21;44859787729.1667;719741604.166667;2990807926.64583;45095677497.125;2137042796.85417;4398040026.22917;384863395.8125;281537768.145833;10.0541666666667;8.99895833333333;9.41875;9.18541666666667;1613506059.02083;393360227.958333;2391173739.229167;3;451600727.291667;13153958324.5833;31941719172.5417;4013176630.41667;0.0;Residentiels;18959671770.5833
2012-03-21;44859787729.1667;719741604.166667;2990807926.64583;45095677497.125;2137042796.85417;4398040026.22917;384863395.8125;281537768.145833;10.0541666666667;8.99895833333333;9.41875;9.18541666666667;1613506059.02083;393360227.958333;2391173739.229167;3;451600727.291667;13153958324.5833;31941719172.5417;4013176630.41667;0.0;PME / PMI;5339083411.4375
2012-03-31;32057236666.6667;530690583.333333;2221553008.97917;32766251368.5625;1074267955.52083;3795238535.04167;416426759.416667;301686297.4375;11.5416666666667;10.059375;13.1270833333333;10.2375;1043973210.83333;504339147.854167;2246926176.3333306;3;333980240.8333333;8956085347.5;23810166021.0625;3378811775.625;0.0;PME / PMI;3660014845.04167
2012-04-05;42556524458.3333;367300687.5;2783421435.0625;41401200314.4375;2434437518.1875;2404088358.04167;396090363.458333;263188879.270833;10.0371527777778;10.659375;10.6145833333333;10.8270833333333;1099273370.25;403486145.145833;901328842.8333327;4;408690379.3750003;12950934802.0833;28450265512.3542;2007997994.58333;0.0;Professionnels;4982310929.20833
2012-04-08;35840470895.8333;605838895.833333;2562844434.52083;34824827114.3125;1348014482.5625;2543579758.27083;393671412.020833;263096598.104167;8.83333333333333;11.021875;9.74375;11.1833333333333;1187143425.83333;437493275.395833;918943056.8958328;4;390540209.3750003;7780259702.29167;27044567412.0208;2149908346.25;0.0;Professionnels;3837119101.35417
2012-04-15;37118248437.5;2181639937.5;2682333411.0;37139774208.2083;1415510803.54167;5273550623.39583;408083769.229167;275093074.416667;7.89131944444444;11.9059027777778;8.80208333333333;12.0666666666667;3948614103.45833;416233932.479167;908702587.4583336;4;388051504.1666667;7969690137.70833;29170084070.5;4865466854.16667;0.0;Residentiels;19733027348.7083
2012-04-22;35975582479.1667;1061207000.0;2575262417.77083;35745277548.6875;1335103147.3125;3782214226.20833;417544811.625;284585688.5;9.31770833333333;12.809375;9.53333333333333;12.9583333333333;2280140172.125;475153707.5625;1026920346.7083337;4;376049738.9583337;7884723016.45833;27860554532.2292;3364669414.58333;0.0;Entreprises;9219826163.77083
2012-04-22;35975582479.1667;1061207000.0;2575262417.77083;35745277548.6875;1335103147.3125;3782214226.20833;417544811.625;284585688.5;9.31770833333333;12.809375;9.53333333333333;12.9583333333333;2280140172.125;475153707.5625;1026920346.7083337;4;376049738.9583337;7884723016.45833;27860554532.2292;3364669414.58333;0.0;PME / PMI;3834194785.33333
2012-05-01;31341432666.6667;331175208.333333;2158710032.33333;30812713302.2292;1001861715.41667;2257170704.64583;492640656.9375;339457089.979167;12.8458333333333;13.934375;13.125;14.11875;559227343.041667;551001009.083333;1146942352.458333;5;296004828.3333333;7531779727.08333;23280933575.1458;1764530047.70833;0.0;Residentiels;15103495123.5417
2013-06-18;35280706812.5;464836187.5;2137533995.72917;34703369831.75;1813087478.39583;2330206913.97917;451933866.895833;415888449.791667;21.0336805555556;19.021875;20.15;19.2520833333333;699525373.4375;611575795.4375;1019103121.1041663;6;305173711.4583333;13186632901.4583;21516736930.2917;1878273047.08333;1216891.95833333;PME / PMI;4496154957.5
2013-06-24;32930174437.5;842064083.333333;1962152360.97917;33202878867.9583;1564874678.375;3368189133.58333;452607208.166667;420021591.208333;14.5340277777778;19.509375;16.1833333333333;19.7770833333333;1614970766.125;680074252.958333;1073142191.8541677;6;291268258.7499997;11880332440.4167;21322546427.5417;2915581925.41667;1222610.54166667;PME / PMI;4436058365.0625
2013-06-25;34170218187.5;557572187.5;2047363896.125;33872729516.8542;1779878847.4375;2607111467.875;453111166.833333;420526924.166667;14.9208333333333;19.5753472222222;15.8833333333333;19.8541666666667;821022140.666667;713718411.3125;1072368830.979166;6;299664055.0000003;12638429137.5;21234300379.3542;2154000301.04167;1222418.35416667;Residentiels;10733559777.9167
2013-06-25;34170218187.5;557572187.5;2047363896.125;33872729516.8542;1779878847.4375;2607111467.875;453111166.833333;420526924.166667;14.9208333333333;19.5753472222222;15.8833333333333;19.8541666666667;821022140.666667;713718411.3125;1072368830.979166;6;299664055.0000003;12638429137.5;21234300379.3542;2154000301.04167;1222418.35416667;PME / PMI;4476890778.97917
2013-06-25;34170218187.5;557572187.5;2047363896.125;33872729516.8542;1779878847.4375;2607111467.875;453111166.833333;420526924.166667;14.9208333333333;19.5753472222222;15.8833333333333;19.8541666666667;821022140.666667;713718411.3125;1072368830.979166;6;299664055.0000003;12638429137.5;21234300379.3542;2154000301.04167;1222418.35416667;Professionnels;4243970974.875
2013-06-26;33939265312.5;522258687.5;2030045950.66667;33700721930.7708;1745779169.0;2612108489.625;453474882.125;420827984.041667;15.8069444444444;19.671875;16.0833333333333;19.9375;790358316.5;745546010.8125;1076202603.562499;6;298347233.1250003;12644928828.125;21055793102.6458;2158633607.5;1222357.0;Entreprises;14390707997.125
2013-07-04;34316547916.6667;515675895.833333;2046164441.47917;34208784390.5;2016748820.52083;2751304155.58333;476612084.125;454079469.541667;18.1770833333333;20.434375;18.4104166666667;20.7854166666667;890643989.1875;730160424.958333;1130494267.3124995;7;297227344.5833333;12894455187.5;21314329203.0;2274692071.45833;1100995.0;Residentiels;10769759095.6875
2013-07-05;34091766604.1667;325570166.666667;2028187831.125;33776228362.125;1933583241.75;2330529307.5625;476913330.0625;454380715.9375;20.2427083333333;20.484375;19.4125;20.8395833333333;416347083.9375;774933683.208333;1139241664.5833325;7;292309551.875;12595440639.7917;21180787722.3333;1853615977.5;1100994.0;Entreprises;14529023881.5417
2013-07-11;34208263062.5;810913583.333333;2036959322.20833;34690297740.2708;1989334598.08333;3626923008.10417;475165508.3125;455421496.395833;20.0677083333333;20.8340277777778;21.8083333333333;21.21875;1850320341.33333;764246094.791667;1012354724.8749994;7;297015424.791667;13193868614.1667;21496429126.1042;3151757499.79167;1095750.0;Entreprises;15183203212.25003
2013-07-11;34208263062.5;810913583.333333;2036959322.20833;34690297740.2708;1989334598.08333;3626923008.10417;475165508.3125;455421496.395833;20.0677083333333;20.8340277777778;21.8083333333333;21.21875;1850320341.33333;764246094.791667;1012354724.8749994;7;297015424.791667;13193868614.1667;21496429126.1042;3151757499.79167;1095750.0;PME / PMI;4734534988.14583
2013-07-24;35993363791.6667;219881250.0;2173632075.91667;35255515215.0;1896683818.89583;1965312965.41667;458849079.583333;442063499.479167;22.9375;21.2125;24.2291666666667;21.66875;318708068.5;726308463.708333;920291717.1458343;7;309648216.2499997;13363598301.25;21891916913.75;1506463885.83333;1095675.0;Entreprises;15260282120.14583
2013-07-31;33481150250.0;438334937.5;1985422235.0;33312777252.6042;1785669589.60417;2546445197.83333;451013214.5;437371207.125;22.7520833333333;21.1875;22.4791666666667;21.6729166666667;859696927.104167;757109279.75;929634773.208334;7;291061022.708333;12189404235.8333;21123373016.7708;2095431983.33333;1097574.0;Residentiels;10752201934.2708
2013-07-31;33481150250.0;438334937.5;1985422235.0;33312777252.6042;1785669589.60417;2546445197.83333;451013214.5;437371207.125;22.7520833333333;21.1875;22.4791666666667;21.6729166666667;859696927.104167;757109279.75;929634773.208334;7;291061022.708333;12189404235.8333;21123373016.7708;2095431983.33333;1097574.0;PME / PMI;4766739075.70833
2013-08-10;27000932854.1667;563245791.666667;1738871164.72917;27076677164.5417;1126483192.54167;2629151177.41667;443575869.083333;430782183.270833;19.2961805555556;20.7746527777778;20.1645833333333;21.3270833333333;962655152.125;741608834.770833;924883775.1874998;8;251289910.625;8073479349.16667;19003197815.375;2185575308.33333;1459306.0;Residentiels;10732382650.5
